Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type	MP ID	Term
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0001325	abnormal retina morphology
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0002746	abnormal semilunar valve morphology
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0001008	abnormal sympathetic ganglion morphology
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0000238	absent pre-B cells
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0008106	decreased amacrine cell number
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0002727	decreased circulating insulin level
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0003059	decreased insulin secretion
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0008208	decreased pro-B cell number
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0006309	decreased retinal ganglion cell number
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0001785	edema
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0010645	failure of conotruncal ridge closure
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0002192	hydrops fetalis
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0005293	impaired glucose tolerance
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0002626	increased heart rate
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0011099	lethality throughout fetal growth and development, complete penetrance
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0002169	no abnormal phenotype detected
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0006221	optic nerve hypoplasia
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0010418	perimembraneous ventricular septal defect
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0010572	persistent right dorsal aorta
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0002633	persistent truncus arteriosis
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0011091	prenatal lethality, complete penetrance
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0010724	thick interventricular septum
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0008507	thin retinal ganglion layer
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0008511	thin retinal inner nuclear layer
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0003321	tracheoesophageal fistula
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0010402	ventricular septal defect
Sox4	current symbol	MGI:98366	Sox4	SRY (sex determining region Y)-box 4	protein coding gene	MP:0005391	vision/eye phenotype
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0010733	abnormal axon initial segment morphology
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0000913	abnormal brain development
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0003077	abnormal cell cycle
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0004045	abnormal cell cycle checkpoint function
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0000428	abnormal craniofacial morphology
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0000462	abnormal digestive system morphology
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0008788	abnormal fetal cardiomyocyte morphology
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0011390	abnormal fetal cardiomyocyte physiology
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0000267	abnormal heart development
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0005294	abnormal heart ventricle morphology
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0020135	abnormal heart ventricle wall thickness
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0000598	abnormal liver morphology
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0000278	abnormal myocardial fiber morphology
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0002177	abnormal outer ear morphology
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0003229	abnormal vitelline vasculature morphology
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0010561	absent coronary vessels
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0013309	adrenal gland cyst
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0000414	alopecia
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0001262	decreased body weight
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0002942	decreased circulating alanine transaminase level
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0005179	decreased circulating cholesterol level
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0000186	decreased circulating HDL cholesterol level
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0000183	decreased circulating LDL cholesterol level
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0005419	decreased circulating serum albumin level
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0005567	decreased circulating total protein level
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0001698	decreased embryo size
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0011395	decreased fetal cardiomyocyte proliferation
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0004001	decreased hepatocyte proliferation
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0005571	decreased lactate dehydrogenase level
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0004759	decreased mitotic index
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0001785	edema
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0000274	enlarged heart
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0003068	enlarged kidney
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0001148	enlarged testis
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0001914	hemorrhage
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0010383	increased adenoma incidence
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0010366	increased adrenal cortical tumor incidence
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0001264	increased body size
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0002038	increased carcinoma incidence
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0011392	increased fetal cardiomyocyte apoptosis
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0010278	increased glioma incidence
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0003331	increased hepatocellular carcinoma incidence
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0008019	increased liver tumor incidence
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0002027	increased lung adenocarcinoma incidence
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0012431	increased lymphoma incidence
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0008000	increased ovary tumor incidence
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0010384	increased renal carcinoma incidence
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0002032	increased sarcoma incidence
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0006262	increased testis tumor incidence
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0010346	increased thyroid carcinoma incidence
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0009906	increased tongue size
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0011099	lethality throughout fetal growth and development, complete penetrance
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0000600	liver hypoplasia
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0010503	myocardial trabeculae hypoplasia
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0011086	postnatal lethality, incomplete penetrance
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0002083	premature death
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0002188	small heart
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0010556	thin ventricle myocardium compact layer
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0010402	ventricular septal defect
Sptbn1	current symbol	MGI:98388	Sptbn1	spectrin beta, non-erythrocytic 1	protein coding gene	MP:0013328	visceromegaly
Srl	current symbol	MGI:2146620	Srl	sarcalumenin	protein coding gene	MP:0004084	abnormal cardiac muscle relaxation
Srl	current symbol	MGI:2146620	Srl	sarcalumenin	protein coding gene	MP:0001544	abnormal cardiovascular system physiology
Srl	current symbol	MGI:2146620	Srl	sarcalumenin	protein coding gene	MP:0005620	abnormal muscle contractility
Srl	current symbol	MGI:2146620	Srl	sarcalumenin	protein coding gene	MP:0002106	abnormal muscle physiology
Srl	current symbol	MGI:2146620	Srl	sarcalumenin	protein coding gene	MP:0004088	abnormal sarcoplasmic reticulum morphology
Srl	current symbol	MGI:2146620	Srl	sarcalumenin	protein coding gene	MP:0005140	decreased cardiac muscle contractility
Srl	current symbol	MGI:2146620	Srl	sarcalumenin	protein coding gene	MP:0002841	impaired skeletal muscle contractility
Srsf7	current symbol	MGI:1926232	Srsf7	serine/arginine-rich splicing factor 7	protein coding gene	MP:0011100	preweaning lethality, complete penetrance
Ssr3	current symbol	MGI:1914687	Ssr3	signal sequence receptor, gamma	protein coding gene	MP:0008803	abnormal placental labyrinth vasculature morphology
Ssr3	current symbol	MGI:1914687	Ssr3	signal sequence receptor, gamma	protein coding gene	MP:0001711	abnormal placenta morphology
Ssr3	current symbol	MGI:1914687	Ssr3	signal sequence receptor, gamma	protein coding gene	MP:0010038	abnormal placenta physiology
Ssr3	current symbol	MGI:1914687	Ssr3	signal sequence receptor, gamma	protein coding gene	MP:0003231	abnormal placenta vasculature
Ssr3	current symbol	MGI:1914687	Ssr3	signal sequence receptor, gamma	protein coding gene	MP:0002270	abnormal pulmonary alveolus morphology
Ssr3	current symbol	MGI:1914687	Ssr3	signal sequence receptor, gamma	protein coding gene	MP:0009431	decreased fetal weight
Ssr3	current symbol	MGI:1914687	Ssr3	signal sequence receptor, gamma	protein coding gene	MP:0011521	decreased placental labyrinth size
Ssr3	current symbol	MGI:1914687	Ssr3	signal sequence receptor, gamma	protein coding gene	MP:0004921	decreased placenta weight
Ssr3	current symbol	MGI:1914687	Ssr3	signal sequence receptor, gamma	protein coding gene	MP:0004201	fetal growth retardation
Ssr3	current symbol	MGI:1914687	Ssr3	signal sequence receptor, gamma	protein coding gene	MP:0009658	increased placenta apoptosis
Ssr3	current symbol	MGI:1914687	Ssr3	signal sequence receptor, gamma	protein coding gene	MP:0011087	neonatal lethality, complete penetrance
Ssr3	current symbol	MGI:1914687	Ssr3	signal sequence receptor, gamma	protein coding gene	MP:0004259	small placenta
Stk39	current symbol	MGI:1858416	Stk39	serine/threonine kinase 39	protein coding gene	MP:0002191	abnormal artery morphology
Stk39	current symbol	MGI:1858416	Stk39	serine/threonine kinase 39	protein coding gene	MP:0009642	abnormal blood homeostasis
Stk39	current symbol	MGI:1858416	Stk39	serine/threonine kinase 39	protein coding gene	MP:0011925	abnormal heart echocardiography feature
Stk39	current symbol	MGI:1858416	Stk39	serine/threonine kinase 39	protein coding gene	MP:0004811	abnormal neuron physiology
Stk39	current symbol	MGI:1858416	Stk39	serine/threonine kinase 39	protein coding gene	MP:0002871	albuminuria
Stk39	current symbol	MGI:1858416	Stk39	serine/threonine kinase 39	protein coding gene	MP:0010093	decreased circulating magnesium level
Stk39	current symbol	MGI:1858416	Stk39	serine/threonine kinase 39	protein coding gene	MP:0005628	decreased circulating potassium level
Stk39	current symbol	MGI:1858416	Stk39	serine/threonine kinase 39	protein coding gene	MP:0003916	decreased heart left ventricle weight
Stk39	current symbol	MGI:1858416	Stk39	serine/threonine kinase 39	protein coding gene	MP:0005333	decreased heart rate
Stk39	current symbol	MGI:1858416	Stk39	serine/threonine kinase 39	protein coding gene	MP:0004876	decreased mean systemic arterial blood pressure
Stk39	current symbol	MGI:1858416	Stk39	serine/threonine kinase 39	protein coding gene	MP:0006263	decreased systemic arterial diastolic blood pressure
Stk39	current symbol	MGI:1858416	Stk39	serine/threonine kinase 39	protein coding gene	MP:0006264	decreased systemic arterial systolic blood pressure
Stk39	current symbol	MGI:1858416	Stk39	serine/threonine kinase 39	protein coding gene	MP:0004879	decreased systemic vascular resistance
Stk39	current symbol	MGI:1858416	Stk39	serine/threonine kinase 39	protein coding gene	MP:0002986	decreased urine calcium level
Stk39	current symbol	MGI:1858416	Stk39	serine/threonine kinase 39	protein coding gene	MP:0011460	decreased urine chloride ion level
Stk39	current symbol	MGI:1858416	Stk39	serine/threonine kinase 39	protein coding gene	MP:0006317	decreased urine sodium level
Stk39	current symbol	MGI:1858416	Stk39	serine/threonine kinase 39	protein coding gene	MP:0003026	decreased vasoconstriction
Stk39	current symbol	MGI:1858416	Stk39	serine/threonine kinase 39	protein coding gene	MP:0005376	homeostasis/metabolism phenotype
Stk39	current symbol	MGI:1858416	Stk39	serine/threonine kinase 39	protein coding gene	MP:0004119	hypokalemia
Stk39	current symbol	MGI:1858416	Stk39	serine/threonine kinase 39	protein coding gene	MP:0001596	hypotension
