gene_id	bundle_id	chr	left	right	FPKM	FPKM_conf_lo	FPKM_conf_hi		chr	left	right	FPKM	FPKM_avg
NM_001080746	3021097	chr5	134713703	134790616	3.16834	2.67069	3.666		chr5	134713703	134790616	7.59684	5.38259
NM_001081466	3021161	chr5	134833530	134932581	1.81389	1.15323	2.47456		chr5	134833530	134932581	0.0384366	0.9261633
NM_001081465	3021161	chr5	134833530	134932132	1.62018	1.10895	2.1314		chr5	134833530	134932132	0.382483	1.0013315
NM_001081463	3021161	chr5	134834516	134932581	0.188465	0.152576	0.224353		chr5	134834516	134932581	1.85399	1.0212275
NM_001081462	3021161	chr5	134834516	134932581	1.44189	0.949367	1.93441		chr5	134834516	134932581	0.786772	1.114331
NM_001039162	3021195	chr5	134965255	135028304	2.39188	2.06486	2.71889		chr5	134965255	135028304	2.85691	2.624395
NM_020022	3021213	chr5	135058559	135074198	13.9519	12.5343	15.3694		chr5	135058559	135074198	13.7512	13.85155
NM_022964	3021225	chr5	135076134	135090893	1.41094	0.953172	1.86871		chr5	135076134	135090893	1.31917	1.365055
NM_033561	3021259	chr5	135095745	135115198	48.8356	46.7304	50.9408		chr5	135095745	135115198	57.3088	53.0722
NM_010717	3021293	chr5	135131908	135164460	2.31274	1.92267	2.70281		chr5	135131908	135164460	2.59234	2.45254
NM_007925	3021301	chr5	135178465	135223124	19.809	18.7388	20.8792		chr5	135178465	135223124	56.5577	38.18335
NM_020504	3021437	chr5	135390119	135391396	0.205086	0	0.410172		chr5	135390119	135391396	0.0505997	0.12784285
NM_024479	3021445	chr5	135408242	135418507	0.900961	0.635874	1.16605		chr5	135408242	135418507	1.11612	1.0085405
NM_009903	3021445	chr5	135420992	135422804	0.180978	0.0332101	0.328747		chr5	135420992	135422804	0.0595356	0.1202568
NM_009902	3021463	chr5	135462083	135463342	0.0868236	0	0.173995		chr5	135462083	135463342	0.171372	0.1290978
NM_145215	3021477	chr5	135485168	135488040	5.5826	4.67368	6.49151		chr5	135485168	135488040	6.97209	6.277345
NR_026688	3021477	chr5	135487992	135489027	0.439571	0.415244	0.463897		chr5	135487992	135489027	0.612241	0.525906
NM_016801	3021485	chr5	135499441	135526969	2.50713	1.99268	3.02158		chr5	135499441	135526969	2.96913	2.73813
NM_025375	3021495	chr5	135528826	135539980	6.97818	5.89821	8.05816		chr5	135528826	135539980	7.83521	7.406695
NM_025362	3021497	chr5	135540075	135541235	4.42663	3.51324	5.34001		chr5	135540075	135541235	5.36775	4.89719
NM_177574	3021537	chr5	135548770	135554136	1.01842	0.602655	1.43419		chr5	135548770	135554136	1.13071	1.074565
NM_021455	3021555	chr5	135582782	135613792	0.241609	0.112464	0.370755		chr5	135582782	135613792	0.357665	0.299637
NM_013763	3021577	chr5	135625580	135638532	3.05042	2.65824	3.4426		chr5	135625580	135638532	4.09527	3.572845
NM_009745	3021607	chr5	135644241	135657722	3.67432	2.97994	4.3687		chr5	135644241	135657722	4.92123	4.297775
NM_011714	3021631	chr5	135663192	135721999	15.9428	15.2067	16.6789		chr5	135663192	135721999	20.706	18.3244
NM_010246	3021649	chr5	135724807	135726917	1.01022	0.68669	1.33375		chr5	135724807	135726917	1.406	1.20811
NM_145414	3021699	chr5	135845822	135852667	2.18018	2.08351	2.27685		chr5	135845822	135852667	2.44012	2.31015
NM_148932	3021699	chr5	135852009	135870416	6.57087	6.06244	7.07929		chr5	135852009	135870416	9.6497	8.110285
NM_146001	3021721	chr5	135882387	136020992	7.40476	6.95079	7.85873		chr5	135882387	136020992	9.94805	8.676405
NM_146002	3021819	chr5	136108523	136122246	2.34553	1.9949	2.69616		chr5	136108523	136122246	3.51367	2.9296
NM_008898	3021867	chr5	136165083	136211195	5.22753	4.54551	5.90954		chr5	136165083	136211195	7.24459	6.23606
NM_172541	3021869	chr5	136211359	136220042	3.46408	2.69428	4.23387		chr5	136211359	136220042	4.72707	4.095575
NM_008617	3021879	chr5	136254518	136266256	130.136	125.425	134.847		chr5	136254518	136266256	174.918	152.527
NM_021403	3021905	chr5	136293975	136350642	0.083401	0.0153044	0.151498		chr5	136293975	136350642	0.0823081	0.08285455
NM_013560	3021941	chr5	136363788	136365433	80.698	76.2778	85.1181		chr5	136363788	136365433	93.8269	87.26245
NM_018871	3022011	chr5	136384248	136410511	27.807	26.506	29.1079		chr5	136384248	136410511	37.2334	32.5202
NM_001160366	3022051	chr5	136436093	136450346	0.0401436	0	0.0969151		chr5	136436093	136450346	0.118853	0.0794983
NM_023742	3022059	chr5	136470746	136508734	2.98664	2.4818	3.49147		chr5	136470746	136508734	3.2212	3.10392
NM_175309	3022065	chr5	136514365	136520863	13.4088	12.2089	14.6087		chr5	136514365	136520863	8.15977	10.784285
NM_001039103	3022105	chr5	136559785	136587730	0.157462	0.046103	0.268821		chr5	136559785	136587730	0.136014	0.146738
NM_011293	3022115	chr5	136592560	136598817	19.6797	16.9701	22.3893		chr5	136592560	136598817	23.2878	21.48375
NM_027891	3022117	chr5	136598935	136611944	3.11027	2.55165	3.66889		chr5	136598935	136611944	3.04476	3.077515
NM_028070	3022125	chr5	136614650	136617484	1.43578	1.00772	1.86385		chr5	136614650	136617484	1.51791	1.476845
NM_178751	3022133	chr5	136623331	136646526	0.23414	0.118804	0.349477		chr5	136623331	136646526	0.280117	0.2571285
NM_025774	3022159	chr5	136656226	136674824	3.40303	2.73235	4.0737		chr5	136656226	136674824	3.70097	3.552
NM_018825	3022219	chr5	136694018	136720773	0.268672	0.125061	0.412282		chr5	136694018	136720773	0.151515	0.2100935
NM_198602	3022219	chr5	136724004	137043275	9.81085	9.12468	10.497		chr5	136724004	137043275	12.7218	11.266325
NM_009986	3022219	chr5	136750114	137043301	5.43201	5.04868	5.81534		chr5	136750114	137043301	8.0623	6.747155
NM_024474	3022303	chr5	137217633	137358977	3.89963	3.33823	4.46104		chr5	137217633	137358977	4.70598	4.302805
NM_026073	3022325	chr5	137384019	137389114	3.17974	2.3062	4.05328		chr5	137384019	137389114	3.13807	3.158905
NR_015555	3022353	chr5	137395015	137412978	0.454429	0.296217	0.612641		chr5	137395015	137412978	0.869769	0.662099
NM_001163243	3022369	chr5	137429144	137442102	3.56748	3.29903	3.83592		chr5	137429144	137442102	4.52547	4.046475
NM_025562	3022369	chr5	137437946	137442102	39.815	35.7277	43.9023		chr5	137437946	137442102	35.3951	37.60505
NM_021719	3022381	chr5	137443738	137451710	0.983137	0.641914	1.32436		chr5	137443738	137451710	0.701269	0.842203
NM_027318	3022395	chr5	137458070	137463752	9.41502	8.63796	10.1921		chr5	137458070	137463752	9.75839	9.586705
NM_011962	3022395	chr5	137462888	137472514	5.42595	4.91721	5.93468		chr5	137462888	137472514	8.2209	6.823425
NM_007457	3022407	chr5	137510863	137521930	17.9332	16.181	19.6853		chr5	137510863	137521930	18.7964	18.3648
NM_008871	3022423	chr5	137537375	137548142	1.03992	0.765633	1.3142		chr5	137537375	137548142	1.39221	1.216065
NM_201373	3022475	chr5	137587155	137592077	1.83652	1.50261	2.17043		chr5	137587155	137592077	2.60634	2.22143
NM_009599	3022525	chr5	137729504	137735691	1.82769	1.39986	2.25552		chr5	137729504	137735691	2.61913	2.22341
NM_027356	3022527	chr5	137735896	137736892	2.30475	1.59349	3.01601		chr5	137735896	137736892	1.8413	2.073025
NM_031405	3022527	chr5	137736931	137748902	14.6399	13.6111	15.6686		chr5	137736931	137748902	10.5406	12.59025
NM_011639	3022543	chr5	137751126	137755469	8.13621	7.1309	9.14152		chr5	137751126	137755469	7.84571	7.99096
NM_031406	3022545	chr5	137755786	137774810	1.15446	0.878492	1.43043		chr5	137755786	137774810	1.51368	1.33407
NM_010144	3022599	chr5	137791336	137815750	11.1984	10.4469	11.95		chr5	137791336	137815750	14.3311	12.76475
NM_011741	3022637	chr5	137819865	137918292	0.0464306	0.0216124	0.0712488		chr5	137819865	137918292	0.0746834	0.060557
NM_028753	3022655	chr5	137942666	137943657	5.8658	4.59333	7.13827		chr5	137942666	137943657	4.90357	5.384685
NM_031408	3022747	chr5	137960107	137969163	4.53696	4.10988	4.96404		chr5	137960107	137969163	5.87812	5.20754
NM_010312	3022749	chr5	137969356	137974457	43.6164	41.1574	46.0754		chr5	137969356	137974457	55.5121	49.56425
NM_030037	3022785	chr5	138037874	138042268	2.97778	2.30773	3.64783		chr5	138037874	138042268	3.57115	3.274465
NM_008788	3022807	chr5	138046334	138052632	17.3306	15.7616	18.8997		chr5	138046334	138052632	21.4145	19.37255
NM_027708	3022815	chr5	138053732	138066306	0.202521	0.0593171	0.345726		chr5	138053732	138066306	0.174884	0.1887025
NR_033148	3022817	chr5	138070350	138084124	1.65063	1.10318	2.19808		chr5	138070350	138084124	1.30007	1.47535
NM_146164	3022817	chr5	138070350	138082327	3.30116	2.37269	4.22962		chr5	138070350	138082327	4.92447	4.112815
NM_001081962	3022817	chr5	138082700	138084129	0.545213	0.501014	0.589412		chr5	138082700	138084129	1.51783	1.0315215
NM_178162	3022833	chr5	138092081	138125845	3.6233	3.0327	4.21391		chr5	138092081	138125845	3.51181	3.567555
NM_145566	3022833	chr5	138104051	138125921	0.739452	0.665133	0.813771		chr5	138104051	138125921	0.516462	0.627957
NM_175521	3022891	chr5	138172190	138181226	0.90546	0.667675	1.14325		chr5	138172190	138181226	0.893595	0.8995275
NM_023910	3022919	chr5	138187223	138200975	12.8518	11.7518	13.9518		chr5	138187223	138200975	16.4931	14.67245
NM_027242	3022963	chr5	138220145	138221335	2.96851	2.13716	3.79986		chr5	138220145	138221335	4.30825	3.63838
NM_144913	3022973	chr5	138223133	138227929	4.80629	4.23019	5.38238		chr5	138223133	138227929	6.67852	5.742405
NM_001005426	3022977	chr5	138229029	138263848	0.616681	0.455492	0.777869		chr5	138229029	138263848	0.991589	0.804135
NM_153510	3022977	chr5	138263179	138277506	0.652378	0.463305	0.841452		chr5	138263179	138277506	0.687204	0.669791
NM_133209	3022989	chr5	138293374	138299277	0.289579	0.0404464	0.538711		chr5	138293374	138299277	0.355793	0.322686
NM_001024932	3022997	chr5	138307056	138312986	0.314763	0.119617	0.509909		chr5	138307056	138312986	0.290243	0.302503
NM_007819	3023007	chr5	138334160	138362847	0.0184959	0	0.0554878		chr5	138334160	138362847	0.0365071	0.0275015
NM_001039889	3023069	chr5	138478451	138491861	0.0144673	0	0.051303		chr5	138478451	138491861	0.00951847	0.011992885
NM_133906	3023089	chr5	138526311	138549050	1.42185	0.862497	1.98121		chr5	138526311	138549050	4.27465	2.84825
NM_029869	3023089	chr5	138526311	138549050	2.74292	1.65823	3.82761		chr5	138526311	138549050	0.759424	1.751172
NM_011757	3023125	chr5	138558132	138575487	4.42345	0.634398	8.21251		chr5	138558132	138575487	4.62624	4.524845
NM_019747	3023139	chr5	138580929	138596972	1.15308	0.955687	1.35047		chr5	138580929	138596972	1.39808	1.27558
NM_012002	3023145	chr5	138602329	138605212	40.517	37.6715	43.3625		chr5	138602329	138605212	42.8457	41.68135
NM_008568	3023147	chr5	138605816	138613090	15.0446	13.8729	16.2162		chr5	138605816	138613090	20.4613	17.75295
NM_021392	3023149	chr5	138613248	138619913	3.56227	3.27557	3.84897		chr5	138613248	138619913	4.11655	3.83941
NM_009315	3023149	chr5	138619844	138628414	8.06691	7.23297	8.90085		chr5	138619844	138628414	11.0556	9.561255
NM_178612	3023151	chr5	138628762	138635122	4.02014	3.31766	4.72262		chr5	138628762	138635122	4.96689	4.493515
NM_177878	3023153	chr5	138635541	138636628	0.402248	0.117816	0.68668		chr5	138635541	138636628	0.992443	0.6973455
NM_001081108	3023169	chr5	138696709	138700622	12.1663	10.4238	13.9088		chr5	138696709	138700622	11.268	11.71715
NM_153161	3023171	chr5	138700885	138705280	2.46873	2.00831	2.92915		chr5	138700885	138705280	2.57406	2.521395
NM_001033416	3023179	chr5	138706152	138713982	0.466697	0.287066	0.646329		chr5	138706152	138713982	0.460582	0.4636395
NM_172412	3023179	chr5	138714887	138721165	2.71864	2.23231	3.20496		chr5	138714887	138721165	4.05671	3.387675
NM_016964	3023181	chr5	138721736	138753621	0.271468	0.152989	0.389946		chr5	138721736	138753621	0.242395	0.2569315
NM_028130	3023223	chr5	138882703	138901922	2.37517	2.06228	2.68806		chr5	138882703	138901922	3.03033	2.70275
NM_001044747	3023389	chr5	139044879	139060971	3.10707	1.32627	4.88787		chr5	139044879	139060971	2.86493	2.986
NM_183025	3023395	chr5	139064086	139090054	1.71332	1.36804	2.05859		chr5	139064086	139090054	2.06834	1.89083
NM_030565	3023513	chr5	139231034	139286017	1.65733	1.30986	2.0048		chr5	139231034	139286017	1.83332	1.745325
NM_008808	3023581	chr5	139452928	139470907	9.85414	8.39726	11.311		chr5	139452928	139470907	12.9135	11.38382
NM_008923	3023633	chr5	139493257	139605706	1.34977	1.01494	1.68461		chr5	139493257	139605706	1.86492	1.607345
NM_001081265	3023697	chr5	139626176	139662459	2.53842	2.13706	2.93979		chr5	139626176	139662459	3.13145	2.834935
NM_024451	3023719	chr5	139676623	139725749	4.72295	4.2184	5.2275		chr5	139676623	139725749	5.82461	5.27378
NM_026269	3023723	chr5	139728277	139746004	3.16118	2.28783	4.03453		chr5	139728277	139746004	4.55715	3.859165
NM_001163316	3023723	chr5	139729450	139746004	4.9652	3.57192	6.35848		chr5	139729450	139746004	4.79056	4.87788
NM_172723	3023725	chr5	139747829	139801418	0.273391	0.115549	0.431234		chr5	139747829	139801418	0.382229	0.32781
NM_197980	3023741	chr5	139813775	139821120	10.8449	9.07982	12.61		chr5	139813775	139821120	9.49784	10.17137
NM_028469	3023751	chr5	139835692	139936488	2.80572	2.15777	3.45368		chr5	139835692	139936488	2.95355	2.879635
NM_030258	3023751	chr5	139856620	139872363	1.55966	1.27004	1.84929		chr5	139856620	139872363	1.60626	1.58296
NM_174850	3023875	chr5	140182646	140212287	0.375579	0.218927	0.53223		chr5	140182646	140212287	0.548021	0.4618
NM_026748	3023901	chr5	140227235	140251632	3.12734	2.81731	3.43737		chr5	140227235	140251632	5.08074	4.10404
NM_010757	3023911	chr5	140267489	140278606	3.05684	2.57046	3.54321		chr5	140267489	140278606	3.81866	3.43775
NM_144914	3023917	chr5	140280906	140289197	0.117386	0	0.234911		chr5	140280906	140289197	0.0869546	0.1021703
NM_025604	3023933	chr5	140299547	140302797	3.25718	2.33591	4.17845		chr5	140299547	140302797	5.0789	4.16804
NM_175522	3023959	chr5	140383896	140450676	0.0427887	0	0.0921969		chr5	140383896	140450676	0.014076	0.02843235
NM_010752	3023987	chr5	140484642	140797506	3.91269	3.34346	4.48191		chr5	140484642	140797506	3.80002	3.856355
NM_026510	3024021	chr5	140803627	140807852	2.76497	2.11774	3.4122		chr5	140803627	140807852	2.6166	2.690785
NM_008637	3024021	chr5	140807875	140814089	3.78339	2.84485	4.72194		chr5	140807875	140814089	4.02103	3.90221
NM_172277	3024035	chr5	140816256	140865201	3.85016	3.28248	4.41783		chr5	140816256	140865201	3.61385	3.732005
NM_133916	3024061	chr5	140895258	140919312	19.7441	18.5377	20.9504		chr5	140895258	140919312	25.2503	22.4972
NM_021528	3024127	chr5	140981562	141001192	2.47878	1.92794	3.02961		chr5	140981562	141001192	3.05032	2.76455
NM_008494	3024193	chr5	141083294	141091499	1.05291	0.735444	1.37037		chr5	141083294	141091499	0.7321	0.892505
NM_175274	3024205	chr5	141096536	141124985	13.3555	12.5634	14.1477		chr5	141096536	141124985	20.2055	16.7805
NM_028833	3024227	chr5	141139458	141178332	1.29147	1.03696	1.54597		chr5	141139458	141178332	1.68289	1.48718
NM_181066	3024233	chr5	141180976	141195288	0.980661	0.529374	1.43195		chr5	141180976	141195288	1.75678	1.3687205
NM_172724	3024233	chr5	141180976	141195286	0.428276	0.236227	0.620324		chr5	141180976	141195286	0.335775	0.3820255
NM_173405	3024241	chr5	141200080	141229266	0.162847	0.0476967	0.277997		chr5	141200080	141229266	0.241069	0.201958
NM_010302	3024263	chr5	141235897	141306385	9.94264	8.86737	11.0179		chr5	141235897	141306385	14.0156	11.97912
NM_175362	3024273	chr5	141348952	141476550	0.0265834	0	0.064178		chr5	141348952	141476550	0.0524701	0.03952675
NM_177879	3024477	chr5	141717487	142689745	1.57938	1.37798	1.78077		chr5	141717487	142689745	2.02755	1.803465
NM_199068	3024613	chr5	142877450	142937969	3.29879	2.98757	3.61001		chr5	142877450	142937969	4.94045	4.11962
NM_172725	3024623	chr5	142939884	142954669	1.21711	0.953083	1.48114		chr5	142939884	142954669	1.10224	1.159675
NM_178702	3024637	chr5	142960794	143027031	1.14454	0.883674	1.4054		chr5	142960794	143027031	1.48161	1.313075
NM_019943	3024637	chr5	143003693	143006030	1.4721	1.10101	1.8432		chr5	143003693	143006030	1.42302	1.44756
NM_178398	3024667	chr5	143105537	143145324	5.19162	4.65291	5.73033		chr5	143105537	143145324	5.93042	5.56102
NM_146257	3024685	chr5	143178054	143198443	0.097984	0.0103444	0.185624		chr5	143178054	143198443	0.27076	0.184372
NM_001122730	3024695	chr5	143200557	143579066	5.45398	4.9538	5.95416		chr5	143200557	143579066	8.19217	6.823075
NM_178242	3024695	chr5	143516533	143579066	1.65357	1.52611	1.78104		chr5	143516533	143579066	2.74269	2.19813
NM_001033312	3024851	chr5	143633467	143656917	2.2395	1.82364	2.65537		chr5	143633467	143656917	2.62932	2.43441
NM_007393	3024907	chr5	143664794	143668403	190.348	185.654	195.041		chr5	143664794	143668403	232.372	211.36
NM_007984	3024969	chr5	143722033	143734868	23.3725	21.9883	24.7567		chr5	143722033	143734868	30.2965	26.8345
NM_080561	3024995	chr5	143752571	143874673	5.82715	5.29353	6.36076		chr5	143752571	143874673	7.11313	6.47014
NM_001045482	3025039	chr5	143933867	143942422	1.7319	1.39546	2.06835		chr5	143933867	143942422	1.77367	1.752785
NM_177681	3025051	chr5	143996886	144009649	1.70834	1.41263	2.00405		chr5	143996886	144009649	2.26053	1.984435
NM_017467	3025063	chr5	144011373	144031701	0.840487	0.677217	1.00376		chr5	144011373	144031701	1.15813	0.9993085
NM_172726	3025129	chr5	144062750	144077039	3.49907	2.92767	4.07046		chr5	144062750	144077039	3.79854	3.648805
NM_028379	3025133	chr5	144078169	144090905	5.45734	4.51092	6.40376		chr5	144078169	144090905	6.23622	5.84678
NR_027874	3025135	chr5	144090986	144094381	3.24439	1.97183	4.51694		chr5	144090986	144094381	2.33983	2.79211
NM_133355	3025145	chr5	144125586	144153477	0.126408	0.0370239	0.215791		chr5	144125586	144153477	0.124751	0.1255795
NM_025841	3025205	chr5	144165498	144182951	25.6697	23.9261	27.4133		chr5	144165498	144182951	32.3752	29.02245
NM_144915	3025267	chr5	144225360	144265310	1.669	1.33352	2.00448		chr5	144225360	144265310	2.02145	1.845225
NM_009007	3025273	chr5	144266348	144288861	42.3469	40.327	44.3669		chr5	144266348	144288861	54.8262	48.58655
NM_133703	3025295	chr5	144309573	144325393	3.23005	1.97408	4.48601		chr5	144309573	144325393	2.74345	2.98675
NM_026050	3025295	chr5	144309573	144325393	1.33965	0.831376	1.84792		chr5	144309573	144325393	1.46787	1.40376
NM_011182	3025419	chr5	144383315	144471114	7.30943	6.15236	8.46649		chr5	144383315	144471114	8.70369	8.00656
NM_001163548	3025419	chr5	144412109	144471114	1.13515	0.97293	1.29737		chr5	144412109	144471114	1.08539	1.11027
NM_029749	3025419	chr5	144471194	144493149	3.47036	3.08653	3.85418		chr5	144471194	144493149	4.64505	4.057705
NR_015486	3025431	chr5	144519222	144525811	0.705232	0.40452	1.00594		chr5	144519222	144525811	0.980714	0.842973
NM_013557	3025479	chr5	144578660	144663586	6.1273	5.60868	6.64593		chr5	144578660	144663586	7.67963	6.903465
NM_001172146	3025479	chr5	144663573	144670708	10.0179	8.06722	11.9686		chr5	144663573	144670708	9.33896	9.67843
NM_146165	3025479	chr5	144663573	144670708	7.9383	6.42962	9.44699		chr5	144663573	144670708	12.7092	10.32375
NM_008886	3025479	chr5	144670869	144692625	3.0768	2.62066	3.53294		chr5	144670869	144692625	3.16995	3.123375
NM_177682	3025655	chr5	144748777	144775722	10.1031	8.98567	11.2205		chr5	144748777	144775722	11.5562	10.82965
NM_001081109	3025695	chr5	144861304	144949073	2.96382	2.68123	3.2464		chr5	144861304	144949073	4.27112	3.61747
NM_010800	3025705	chr5	144951154	144955310	0.0625706	0	0.125141		chr5	144951154	144955310	0.0926261	0.07759835
